IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
204.110.220.77,80,443,true,PDX,North America,Portland,206,7.05
204.110.221.180,80,443,true,PDX,North America,Portland,210,7.04
204.110.221.15,80,443,true,SEA,North America,Seattle,205,7.04
204.110.220.90,80,443,true,PDX,North America,Portland,203,7.02
204.110.221.62,80,443,true,SEA,North America,Seattle,201,7.02
204.110.221.212,80,443,true,PDX,North America,Portland,202,7.02
204.110.221.107,80,443,true,PDX,North America,Portland,201,7.02
15.223.92.236,2053,443,true,YUL,North America,Montréal,245,7.01
67.226.222.70,80,443,true,CMH,North America,Columbus,215,7.00
204.110.220.91,80,443,true,PDX,North America,Portland,207,7.00
204.110.223.222,80,443,true,CMH,North America,Columbus,215,7.00
204.110.221.79,80,443,true,SEA,North America,Seattle,200,6.99
52.10.78.7,80,443,true,PDX,North America,Portland,200,6.99
204.110.221.240,80,443,true,PDX,North America,Portland,225,6.98
204.110.221.124,80,443,true,PDX,North America,Portland,211,6.98
67.226.222.42,80,443,true,CMH,North America,Columbus,220,6.98
34.223.104.73,443,443,true,SEA,North America,Seattle,200,6.97
204.110.221.50,80,443,true,PDX,North America,Portland,199,6.97
204.110.223.53,80,443,true,CMH,North America,Columbus,219,6.97
67.226.222.54,80,443,true,CMH,North America,Columbus,219,6.97
3.142.200.138,80,443,true,CMH,North America,Columbus,232,6.97
204.110.220.194,80,443,true,SEA,North America,Seattle,198,6.96
67.226.222.179,80,443,true,CMH,North America,Columbus,223,6.96
204.110.223.41,80,443,true,CMH,North America,Columbus,217,6.95
204.110.220.244,80,443,true,SEA,North America,Seattle,201,6.95
204.110.223.56,80,443,true,CMH,North America,Columbus,216,6.94
204.110.223.146,80,443,true,CMH,North America,Columbus,219,6.94
3.99.184.129,443,443,true,YUL,North America,Montréal,246,6.94
204.110.221.143,80,443,true,PDX,North America,Portland,202,6.93
67.226.222.30,80,443,true,CMH,North America,Columbus,219,6.93
204.110.223.122,80,443,true,CMH,North America,Columbus,219,6.93
204.110.223.156,80,443,true,CMH,North America,Columbus,217,6.93
67.226.222.249,80,443,true,CMH,North America,Columbus,219,6.92
67.226.222.56,80,443,true,CMH,North America,Columbus,219,6.92
204.110.220.220,80,443,true,PDX,North America,Portland,207,6.92
204.110.221.230,80,443,true,PDX,North America,Portland,224,6.92
67.226.222.4,80,443,true,CMH,North America,Columbus,220,6.92
204.110.220.165,80,443,true,SEA,North America,Seattle,202,6.91
67.226.222.228,80,443,true,CMH,North America,Columbus,215,6.91
204.110.220.245,80,443,true,SEA,North America,Seattle,198,6.91
204.110.221.220,80,443,true,SEA,North America,Seattle,202,6.91
204.110.221.5,80,443,true,SEA,North America,Seattle,199,6.89
67.226.222.185,80,443,true,CMH,North America,Columbus,215,6.89
3.68.31.54,443,443,true,FRA,Europe,Frankfurt,177,6.89
204.110.223.37,80,443,true,CMH,North America,Columbus,219,6.89
67.226.222.62,80,443,true,CMH,North America,Columbus,219,6.89
67.226.222.210,80,443,true,IAD,North America,Ashburn,219,6.89
204.110.223.203,80,443,true,CMH,North America,Columbus,222,6.88
67.226.222.110,80,443,true,CMH,North America,Columbus,216,6.88
204.110.221.39,80,443,true,SEA,North America,Seattle,206,6.88
15.157.59.78,2053,443,true,YUL,North America,Montréal,244,6.87
67.226.222.79,80,443,true,IAD,North America,Ashburn,218,6.87
67.226.222.139,80,443,true,CMH,North America,Columbus,220,6.86
67.226.222.19,80,443,true,IAD,North America,Ashburn,215,6.86
204.110.223.163,80,443,true,CMH,North America,Columbus,227,6.85
67.226.222.239,80,443,true,CMH,North America,Columbus,219,6.85
204.110.221.41,80,443,true,SEA,North America,Seattle,201,6.85
54.151.13.185,443,443,true,SJC,North America,San Jose,180,6.85
204.110.223.157,80,443,true,CMH,North America,Columbus,219,6.84
67.226.223.121,80,443,true,CMH,North America,Columbus,217,6.84
67.226.222.160,80,443,true,CMH,North America,Columbus,215,6.84
67.226.222.137,80,443,true,CMH,North America,Columbus,219,6.83
204.110.221.162,80,443,true,PDX,North America,Portland,200,6.83
204.110.223.201,80,443,true,CMH,North America,Columbus,217,6.83
204.110.220.214,80,443,true,PDX,North America,Portland,203,6.83
204.110.223.14,80,443,true,CMH,North America,Columbus,220,6.82
204.110.223.105,80,443,true,CMH,North America,Columbus,227,6.82
67.226.222.63,80,443,true,CMH,North America,Columbus,215,6.82
67.226.222.122,80,443,true,CMH,North America,Columbus,219,6.82
67.226.222.36,80,443,true,IAD,North America,Ashburn,215,6.81
204.110.223.101,80,443,true,CMH,North America,Columbus,233,6.81
67.226.222.164,80,443,true,IAD,North America,Ashburn,228,6.81
204.110.220.64,80,443,true,PDX,North America,Portland,207,6.81
67.226.222.133,80,443,true,CMH,North America,Columbus,215,6.80
35.159.155.251,443,443,true,FRA,Europe,Frankfurt,182,6.79
204.110.223.60,80,443,true,CMH,North America,Columbus,218,6.79
204.110.221.147,80,443,true,PDX,North America,Portland,203,6.79
204.110.221.214,80,443,true,PDX,North America,Portland,200,6.79
67.226.222.197,80,443,true,CMH,North America,Columbus,215,6.79
204.110.223.51,80,443,true,CMH,North America,Columbus,219,6.78
204.110.221.111,80,443,true,SEA,North America,Seattle,198,6.78
35.95.9.80,443,443,true,SEA,North America,Seattle,197,6.78
67.226.222.66,80,443,true,CMH,North America,Columbus,216,6.78
204.110.220.189,80,443,true,PDX,North America,Portland,204,6.78
52.59.113.141,8443,443,true,FRA,Europe,Frankfurt,173,6.77
67.226.222.242,80,443,true,CMH,North America,Columbus,215,6.77
67.226.222.102,80,443,true,IAD,North America,Ashburn,218,6.77
204.110.223.44,80,443,true,CMH,North America,Columbus,217,6.77
204.110.220.174,80,443,true,SEA,North America,Seattle,226,6.77
67.226.222.45,80,443,true,CMH,North America,Columbus,215,6.76
204.110.220.187,80,443,true,PDX,North America,Portland,205,6.76
67.226.222.208,80,443,true,IAD,North America,Ashburn,218,6.76
67.226.222.159,80,443,true,CMH,North America,Columbus,232,6.76
204.110.221.0,80,443,true,SEA,North America,Seattle,202,6.75
3.98.54.22,8443,443,true,YUL,North America,Montréal,244,6.74
204.110.223.225,80,443,true,CMH,North America,Columbus,219,6.73
204.110.221.133,80,443,true,PDX,North America,Portland,200,6.73
204.110.220.202,80,443,true,PDX,North America,Portland,201,6.72
204.110.220.180,80,443,true,PDX,North America,Portland,207,6.72
204.110.223.2,443,443,true,CMH,North America,Columbus,227,6.72
204.110.220.251,80,443,true,SEA,North America,Seattle,199,6.71
67.226.222.81,80,443,true,CMH,North America,Columbus,232,6.71
67.226.222.10,80,443,true,CMH,North America,Columbus,222,6.71
13.48.245.19,443,443,true,ARN,Europe,Stockholm,191,6.70
204.110.223.29,80,443,true,CMH,North America,Columbus,219,6.70
35.159.139.235,443,443,true,AMS,Europe,Amsterdam,172,6.70
35.87.186.62,443,443,true,SEA,North America,Seattle,202,6.69
15.157.59.78,8443,443,true,YUL,North America,Montréal,245,6.69
204.110.223.204,80,443,true,CMH,North America,Columbus,221,6.69
44.241.54.108,443,443,true,PDX,North America,Portland,201,6.69
67.226.222.224,80,443,true,CMH,North America,Columbus,227,6.69
204.110.221.74,80,443,true,SEA,North America,Seattle,216,6.68
204.110.221.16,80,443,true,PDX,North America,Portland,203,6.68
204.110.223.160,80,443,true,CMH,North America,Columbus,230,6.68
204.110.223.134,443,443,true,CMH,North America,Columbus,219,6.68
204.110.223.214,80,443,true,CMH,North America,Columbus,220,6.67
67.226.222.235,80,443,true,CMH,North America,Columbus,219,6.67
204.110.223.175,80,443,true,CMH,North America,Columbus,219,6.67
54.244.187.238,443,443,true,SEA,North America,Seattle,203,6.67
204.110.220.75,80,443,true,PDX,North America,Portland,199,6.67
204.110.223.190,80,443,true,CMH,North America,Columbus,218,6.66
204.110.223.242,80,443,true,CMH,North America,Columbus,220,6.66
67.226.222.60,80,443,true,CMH,North America,Columbus,233,6.66
15.223.51.146,2053,443,true,YUL,North America,Montréal,242,6.66
3.68.216.137,8443,443,true,FRA,Europe,Frankfurt,174,6.65
204.110.221.131,80,443,true,PDX,North America,Portland,206,6.64
204.110.220.177,80,443,true,PDX,North America,Portland,199,6.64
204.110.220.184,80,443,true,PDX,North America,Portland,200,6.64
204.110.223.8,80,443,true,CMH,North America,Columbus,215,6.63
67.226.222.80,80,443,true,CMH,North America,Columbus,215,6.63
34.222.129.250,443,443,true,SEA,North America,Seattle,202,6.62
204.110.220.178,80,443,true,SEA,North America,Seattle,202,6.61
67.226.222.227,80,443,true,CMH,North America,Columbus,220,6.60
204.110.221.141,80,443,true,SEA,North America,Seattle,202,6.60
204.110.223.155,80,443,true,CMH,North America,Columbus,220,6.60
18.119.160.112,443,443,true,ORD,North America,Chicago,226,6.60
204.110.223.244,80,443,true,CMH,North America,Columbus,244,6.59
204.110.221.127,80,443,true,PDX,North America,Portland,236,6.59
204.110.223.237,80,443,true,CMH,North America,Columbus,219,6.59
204.110.223.195,80,443,true,CMH,North America,Columbus,215,6.59
204.110.223.70,80,443,true,CMH,North America,Columbus,217,6.59
13.39.86.203,443,443,true,AMS,Europe,Amsterdam,174,6.58
67.226.222.155,80,443,true,CMH,North America,Columbus,219,6.58
204.110.223.86,80,443,true,CMH,North America,Columbus,239,6.58
67.226.222.132,80,443,true,IAD,North America,Ashburn,219,6.58
67.226.222.230,80,443,true,CMH,North America,Columbus,215,6.57
204.110.223.168,80,443,true,CMH,North America,Columbus,227,6.57
204.110.223.103,80,443,true,CMH,North America,Columbus,219,6.57
67.226.222.69,80,443,true,CMH,North America,Columbus,220,6.57
204.110.223.151,80,443,true,CMH,North America,Columbus,242,6.56
67.226.222.194,80,443,true,IAD,North America,Ashburn,216,6.56
204.110.221.90,80,443,true,PDX,North America,Portland,199,6.55
204.110.221.169,80,443,true,SEA,North America,Seattle,262,6.55
204.110.223.71,80,443,true,CMH,North America,Columbus,220,6.54
204.110.220.136,80,443,true,PDX,North America,Portland,206,6.54
3.98.89.49,2053,443,true,YUL,North America,Montréal,246,6.53
204.110.223.58,80,443,true,CMH,North America,Columbus,215,6.53
204.110.220.216,80,443,true,SEA,North America,Seattle,199,6.53
67.226.222.168,80,443,true,CMH,North America,Columbus,220,6.53
67.226.222.52,80,443,true,CMH,North America,Columbus,215,6.52
204.110.223.65,80,443,true,CMH,North America,Columbus,219,6.52
204.110.223.18,80,443,true,CMH,North America,Columbus,230,6.52
204.110.223.135,80,443,true,CMH,North America,Columbus,235,6.52
67.226.222.146,80,443,true,CMH,North America,Columbus,215,6.52
67.226.222.174,80,443,true,CMH,North America,Columbus,219,6.51
18.192.152.35,2053,443,true,FRA,Europe,Frankfurt,176,6.51
204.110.223.78,80,443,true,CMH,North America,Columbus,245,6.51
204.110.223.28,80,443,true,CMH,North America,Columbus,215,6.51
204.110.220.163,80,443,true,PDX,North America,Portland,219,6.50
18.192.152.35,8443,443,true,FRA,Europe,Frankfurt,182,6.49
67.226.222.128,80,443,true,CMH,North America,Columbus,215,6.49
204.110.223.109,80,443,true,CMH,North America,Columbus,219,6.49
204.110.223.48,80,443,true,CMH,North America,Columbus,237,6.49
67.226.222.48,80,443,true,CMH,North America,Columbus,215,6.49
204.110.220.139,80,443,true,PDX,North America,Portland,200,6.49
67.226.222.105,80,443,true,CMH,North America,Columbus,215,6.48
204.110.221.44,80,443,true,SEA,North America,Seattle,200,6.48
204.110.223.216,80,443,true,CMH,North America,Columbus,221,6.47
15.223.1.84,2053,443,true,YUL,North America,Montréal,247,6.47
67.226.222.153,80,443,true,CMH,North America,Columbus,220,6.47
67.226.222.32,80,443,true,CMH,North America,Columbus,216,6.46
204.110.223.2,80,443,true,CMH,North America,Columbus,232,6.45
35.183.2.162,443,443,true,YUL,North America,Montréal,241,6.45
35.183.128.11,443,443,true,YUL,North America,Montréal,246,6.45
35.183.54.203,80,443,true,YUL,North America,Montréal,246,6.45
35.183.87.108,80,443,true,YUL,North America,Montréal,247,6.44
35.183.54.203,443,443,true,YUL,North America,Montréal,246,6.44
99.79.64.166,443,443,true,YUL,North America,Montréal,240,6.44
15.157.59.221,443,443,true,YUL,North America,Montréal,244,6.44
204.110.223.81,80,443,true,CMH,North America,Columbus,219,6.44
67.226.222.3,80,443,true,CMH,North America,Columbus,219,6.44
3.99.163.10,443,443,true,YUL,North America,Montréal,248,6.44
67.226.222.229,80,443,true,CMH,North America,Columbus,215,6.43
204.110.220.14,80,443,true,SEA,North America,Seattle,205,6.43
99.79.64.166,80,443,true,YUL,North America,Montréal,248,6.43
204.110.220.255,80,443,true,PDX,North America,Portland,201,6.43
67.226.222.134,80,443,true,CMH,North America,Columbus,219,6.43
204.110.223.124,80,443,true,CMH,North America,Columbus,219,6.43
3.99.163.10,80,443,true,YUL,North America,Montréal,245,6.42
35.87.253.69,443,443,true,SEA,North America,Seattle,202,6.42
35.183.128.11,80,443,true,YUL,North America,Montréal,241,6.42
204.110.223.11,80,443,true,CMH,North America,Columbus,216,6.41
67.226.222.180,80,443,true,IAD,North America,Ashburn,219,6.41
204.110.223.55,80,443,true,CMH,North America,Columbus,223,6.40
204.110.223.45,80,443,true,CMH,North America,Columbus,216,6.40
204.110.223.122,443,443,true,CMH,North America,Columbus,215,6.39
15.157.72.145,80,443,true,YUL,North America,Montréal,239,6.39
15.156.203.174,80,443,true,YUL,North America,Montréal,244,6.39
204.110.223.198,80,443,true,CMH,North America,Columbus,215,6.38
3.96.211.248,80,443,true,YUL,North America,Montréal,247,6.38
204.110.223.243,80,443,true,CMH,North America,Columbus,240,6.38
35.183.163.195,443,443,true,YUL,North America,Montréal,244,6.37
67.226.222.2,80,443,true,IAD,North America,Ashburn,216,6.37
204.110.223.114,443,443,true,CMH,North America,Columbus,237,6.36
204.110.223.164,80,443,true,CMH,North America,Columbus,237,6.36
204.110.223.134,80,443,true,CMH,North America,Columbus,222,6.36
67.226.222.125,80,443,true,CMH,North America,Columbus,215,6.35
67.226.222.143,80,443,true,CMH,North America,Columbus,216,6.34
35.183.2.162,80,443,true,YUL,North America,Montréal,247,6.34
67.226.222.181,80,443,true,CMH,North America,Columbus,219,6.33
67.226.222.104,80,443,true,CMH,North America,Columbus,215,6.33
204.110.223.139,80,443,true,CMH,North America,Columbus,225,6.33
35.183.18.91,80,443,true,YUL,North America,Montréal,243,6.32
3.99.172.26,80,443,true,YUL,North America,Montréal,240,6.32
204.110.223.174,80,443,true,CMH,North America,Columbus,229,6.31
204.110.220.20,80,443,true,PDX,North America,Portland,216,6.31
67.226.222.250,80,443,true,CMH,North America,Columbus,216,6.29
204.110.223.153,80,443,true,CMH,North America,Columbus,247,6.29
204.110.223.138,80,443,true,CMH,North America,Columbus,224,6.29
3.96.127.141,80,443,true,YUL,North America,Montréal,243,6.28
67.226.222.253,80,443,true,CMH,North America,Columbus,219,6.28
204.110.220.121,80,443,true,PDX,North America,Portland,201,6.27
204.110.223.210,80,443,true,CMH,North America,Columbus,230,6.27
204.110.221.10,80,443,true,PDX,North America,Portland,249,6.27
204.110.221.158,80,443,true,PDX,North America,Portland,202,6.26
54.200.244.93,443,443,true,SEA,North America,Seattle,203,6.25
204.110.220.18,80,443,true,SEA,North America,Seattle,200,6.25
67.226.222.117,80,443,true,CMH,North America,Columbus,215,6.25
204.110.223.165,80,443,true,CMH,North America,Columbus,216,6.24
3.97.173.206,80,443,true,YUL,North America,Montréal,245,6.23
