IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
35.95.36.1,443,80,false,ORD,North America,Chicago,212,0.00
35.95.36.1,2083,80,false,ORD,North America,Chicago,199,0.00
54.202.30.249,80,80,false,ORD,North America,Chicago,221,0.00
35.95.36.1,2096,80,false,ORD,North America,Chicago,199,0.00
54.202.30.249,2083,80,false,ORD,North America,Chicago,227,0.00
35.95.36.1,2082,80,false,ORD,North America,Chicago,201,0.00
34.215.90.63,2086,80,false,ORD,North America,Chicago,202,0.00
35.95.36.1,2095,80,false,ORD,North America,Chicago,210,0.00
35.95.36.1,8880,80,false,ORD,North America,Chicago,212,0.00
35.95.36.1,2087,80,false,ORD,North America,Chicago,208,0.00
34.215.90.63,2053,80,false,ORD,North America,Chicago,200,0.00
35.95.36.1,80,80,false,ORD,North America,Chicago,202,0.00
35.92.242.217,2083,80,false,ORD,North America,Chicago,206,0.00
35.92.242.217,2087,80,false,ORD,North America,Chicago,203,0.00
13.215.80.221,2082,80,false,SIN,Asia Pacific,Singapore,0,0.00
13.215.80.221,2086,80,false,SIN,Asia Pacific,Singapore,0,0.00
13.215.80.221,2095,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2053,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.214.194.21,2086,443,true,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2087,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2082,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2083,80,false,SIN,Asia Pacific,Singapore,3,0.00
52.76.182.63,2052,80,false,SIN,Asia Pacific,Singapore,5,0.00
52.76.182.63,2095,80,false,SIN,Asia Pacific,Singapore,8,0.00
52.76.182.63,2086,80,false,SIN,Asia Pacific,Singapore,10,0.00
13.213.206.28,443,443,true,SIN,Asia Pacific,Singapore,12,0.00
65.0.144.242,2082,80,false,BOM,Asia Pacific,Mumbai,61,0.00
65.0.144.242,2087,80,false,BOM,Asia Pacific,Mumbai,62,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,68,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,68,0.00
13.230.34.30,80,80,false,NRT,Asia Pacific,Tokyo,70,0.00
13.55.237.163,2087,80,false,SYD,Oceania,Sydney,92,0.00
13.237.223.44,2052,80,false,SYD,Oceania,Sydney,92,0.00
13.237.94.188,2086,80,false,SYD,Oceania,Sydney,92,0.00
13.236.104.165,2087,80,false,SYD,Oceania,Sydney,92,0.00
13.237.94.188,2087,80,false,SYD,Oceania,Sydney,92,0.00
13.238.235.196,2082,80,false,SYD,Oceania,Sydney,92,0.00
13.238.235.196,2052,80,false,SYD,Oceania,Sydney,92,0.00
13.238.235.196,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.54.81.122,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2086,80,false,SYD,Oceania,Sydney,94,0.00
13.238.235.196,2053,80,false,SYD,Oceania,Sydney,94,0.00
13.238.235.196,2083,80,false,SYD,Oceania,Sydney,94,0.00
13.55.238.1,2095,80,false,SYD,Oceania,Sydney,94,0.00
13.238.235.196,2095,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2087,80,false,SYD,Oceania,Sydney,94,0.00
13.55.238.1,2087,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2082,80,false,SYD,Oceania,Sydney,94,0.00
13.236.104.165,2095,80,false,SYD,Oceania,Sydney,94,0.00
13.236.104.165,2096,80,false,SYD,Oceania,Sydney,94,0.00
13.55.237.163,2086,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2095,80,false,SYD,Oceania,Sydney,95,0.00
13.54.173.154,2095,80,false,SYD,Oceania,Sydney,95,0.00
13.55.237.163,2095,80,false,SYD,Oceania,Sydney,95,0.00
13.236.104.165,2053,80,false,SYD,Oceania,Sydney,97,0.00
13.211.0.227,2083,80,false,SYD,Oceania,Sydney,98,0.00
13.55.237.163,2082,80,false,SYD,Oceania,Sydney,100,0.00
13.209.22.185,80,80,false,ICN,Asia Pacific,Seoul,100,0.00
13.209.166.73,80,8080,false,ICN,Asia Pacific,Seoul,101,0.00
96.0.147.129,80,80,false,SIN,Asia Pacific,Singapore,103,0.00
13.55.59.224,2087,80,false,SYD,Oceania,Sydney,103,0.00
96.0.144.67,80,80,false,SIN,Asia Pacific,Singapore,107,0.00
96.0.147.114,80,80,false,HKG,Asia Pacific,Hong Kong,108,0.00
96.0.147.114,443,80,false,HKG,Asia Pacific,Hong Kong,108,0.00
13.125.218.78,443,443,true,ICN,Asia Pacific,Seoul,126,0.00
13.36.63.124,2095,80,false,CDG,Europe,Paris,166,0.00
13.36.162.145,2087,80,false,CDG,Europe,Paris,166,0.00
13.36.253.240,2087,80,false,CDG,Europe,Paris,166,0.00
13.36.24.111,2083,80,false,CDG,Europe,Paris,166,0.00
13.36.24.111,2052,80,false,CDG,Europe,Paris,166,0.00
13.36.24.111,2082,80,false,CDG,Europe,Paris,166,0.00
13.36.253.240,2053,80,false,CDG,Europe,Paris,166,0.00
13.36.162.145,2053,80,false,CDG,Europe,Paris,166,0.00
13.36.63.124,2086,80,false,CDG,Europe,Paris,167,0.00
13.36.162.145,2052,80,false,CDG,Europe,Paris,167,0.00
13.36.63.124,2096,80,false,CDG,Europe,Paris,167,0.00
13.36.63.124,2087,80,false,CDG,Europe,Paris,167,0.00
13.36.162.145,2082,80,false,CDG,Europe,Paris,168,0.00
13.36.253.240,2086,80,false,CDG,Europe,Paris,168,0.00
13.36.63.124,2083,80,false,CDG,Europe,Paris,168,0.00
13.36.63.124,2052,80,false,CDG,Europe,Paris,169,0.00
13.36.24.111,2096,80,false,CDG,Europe,Paris,170,0.00
13.36.162.145,2086,80,false,CDG,Europe,Paris,171,0.00
13.36.253.240,2082,80,false,CDG,Europe,Paris,171,0.00
13.36.253.240,2083,80,false,CDG,Europe,Paris,171,0.00
13.37.165.175,2053,80,false,CDG,Europe,Paris,171,0.00
13.36.24.111,2095,80,false,CDG,Europe,Paris,171,0.00
13.36.162.145,2096,80,false,CDG,Europe,Paris,172,0.00
13.36.24.111,2086,80,false,CDG,Europe,Paris,172,0.00
13.36.162.145,2095,80,false,CDG,Europe,Paris,172,0.00
13.36.162.145,2083,80,false,CDG,Europe,Paris,173,0.00
13.36.253.240,2052,80,false,CDG,Europe,Paris,173,0.00
13.36.24.111,2087,80,false,CDG,Europe,Paris,173,0.00
52.49.41.80,2053,443,true,DUB,Europe,Dublin,173,0.00
18.157.106.177,2083,80,false,FRA,Europe,Frankfurt,173,0.00
18.157.78.22,2083,80,false,FRA,Europe,Frankfurt,174,0.00
13.36.253.240,2096,80,false,CDG,Europe,Paris,175,0.00
13.36.63.124,2053,80,false,CDG,Europe,Paris,175,0.00
18.157.78.22,2053,80,false,FRA,Europe,Frankfurt,176,0.00
13.36.63.124,2082,80,false,CDG,Europe,Paris,177,0.00
18.157.78.22,2082,80,false,FRA,Europe,Frankfurt,180,0.00
18.157.78.22,2096,80,false,FRA,Europe,Frankfurt,180,0.00
15.160.15.255,2053,80,false,MXP,Europe,Milan,180,0.00
13.48.36.215,2095,80,false,ARN,Europe,Stockholm,181,0.00
13.53.47.110,2083,80,false,ARN,Europe,Stockholm,181,0.00
13.53.47.110,2052,80,false,ARN,Europe,Stockholm,181,0.00
15.160.14.66,2096,80,false,MXP,Europe,Milan,181,0.00
15.160.14.66,2052,80,false,MXP,Europe,Milan,181,0.00
13.49.119.167,2083,80,false,ARN,Europe,Stockholm,181,0.00
18.156.209.101,80,80,false,FRA,Europe,Frankfurt,181,0.00
13.48.140.41,2082,80,false,ARN,Europe,Stockholm,182,0.00
13.51.138.200,2083,80,false,ARN,Europe,Stockholm,182,0.00
13.49.6.192,2096,80,false,ARN,Europe,Stockholm,182,0.00
13.48.140.41,2096,80,false,ARN,Europe,Stockholm,182,0.00
13.48.36.215,2082,80,false,ARN,Europe,Stockholm,182,0.00
13.56.59.26,80,443,true,SJC,North America,San Jose,182,0.00
13.51.138.200,2053,80,false,ARN,Europe,Stockholm,182,0.00
13.48.36.215,2086,80,false,ARN,Europe,Stockholm,183,0.00
15.160.15.101,2053,80,false,MXP,Europe,Milan,183,0.00
54.177.71.208,80,8080,false,SJC,North America,San Jose,183,0.00
15.160.19.149,2052,80,false,MXP,Europe,Milan,183,0.00
15.160.15.255,2086,80,false,MXP,Europe,Milan,183,0.00
52.29.224.33,80,80,false,FRA,Europe,Frankfurt,183,0.00
13.53.47.110,2087,80,false,ARN,Europe,Stockholm,183,0.00
15.160.15.255,2095,80,false,MXP,Europe,Milan,184,0.00
18.157.78.22,2052,80,false,FRA,Europe,Frankfurt,184,0.00
15.160.15.101,2087,80,false,MXP,Europe,Milan,185,0.00
15.160.19.149,2095,80,false,MXP,Europe,Milan,185,0.00
15.160.15.255,2096,80,false,MXP,Europe,Milan,185,0.00
15.160.14.66,2095,80,false,MXP,Europe,Milan,185,0.00
13.53.47.110,2053,80,false,ARN,Europe,Stockholm,187,0.00
13.53.47.110,2086,80,false,ARN,Europe,Stockholm,188,0.00
13.49.119.167,2087,80,false,ARN,Europe,Stockholm,188,0.00
13.48.140.41,2052,80,false,ARN,Europe,Stockholm,188,0.00
18.157.106.177,2087,80,false,FRA,Europe,Frankfurt,188,0.00
13.53.47.110,2082,80,false,ARN,Europe,Stockholm,188,0.00
13.48.140.41,2095,80,false,ARN,Europe,Stockholm,188,0.00
13.49.119.167,2086,80,false,ARN,Europe,Stockholm,188,0.00
13.48.140.41,2087,80,false,ARN,Europe,Stockholm,188,0.00
13.48.36.215,2052,80,false,ARN,Europe,Stockholm,188,0.00
13.48.140.41,2083,80,false,ARN,Europe,Stockholm,188,0.00
13.48.140.41,2053,80,false,ARN,Europe,Stockholm,188,0.00
18.157.78.22,2086,80,false,FRA,Europe,Frankfurt,189,0.00
15.160.15.101,2083,80,false,MXP,Europe,Milan,189,0.00
15.160.14.66,2087,80,false,MXP,Europe,Milan,189,0.00
13.48.36.215,2096,80,false,ARN,Europe,Stockholm,190,0.00
15.160.15.101,2082,80,false,MXP,Europe,Milan,190,0.00
18.157.78.22,2087,80,false,FRA,Europe,Frankfurt,190,0.00
13.49.6.192,2082,80,false,ARN,Europe,Stockholm,190,0.00
13.49.119.167,2052,80,false,ARN,Europe,Stockholm,190,0.00
13.49.119.167,2082,80,false,ARN,Europe,Stockholm,190,0.00
15.160.14.66,2086,80,false,MXP,Europe,Milan,191,0.00
15.160.14.66,2053,80,false,MXP,Europe,Milan,192,0.00
13.51.138.200,2096,80,false,ARN,Europe,Stockholm,192,0.00
15.160.19.149,2086,80,false,MXP,Europe,Milan,193,0.00
15.160.19.149,2082,80,false,MXP,Europe,Milan,193,0.00
15.160.15.255,2083,80,false,MXP,Europe,Milan,193,0.00
13.49.119.167,2095,80,false,ARN,Europe,Stockholm,193,0.00
13.49.119.167,2096,80,false,ARN,Europe,Stockholm,193,0.00
13.51.138.200,2082,80,false,ARN,Europe,Stockholm,193,0.00
15.160.15.255,2082,80,false,MXP,Europe,Milan,193,0.00
13.53.47.110,2096,80,false,ARN,Europe,Stockholm,194,0.00
13.51.138.200,2086,80,false,ARN,Europe,Stockholm,194,0.00
15.160.19.149,2053,80,false,MXP,Europe,Milan,194,0.00
13.51.138.200,2095,80,false,ARN,Europe,Stockholm,195,0.00
13.48.36.215,2087,80,false,ARN,Europe,Stockholm,195,0.00
15.160.14.66,2083,80,false,MXP,Europe,Milan,195,0.00
15.160.19.149,2087,80,false,MXP,Europe,Milan,196,0.00
13.48.36.215,2083,80,false,ARN,Europe,Stockholm,196,0.00
54.213.92.168,80,8080,false,SEA,North America,Seattle,197,0.00
13.49.6.192,2087,80,false,ARN,Europe,Stockholm,197,0.00
13.49.6.192,2095,80,false,ARN,Europe,Stockholm,199,0.00
54.213.94.219,80,8080,false,SEA,North America,Seattle,199,0.00
13.49.6.192,2053,80,false,ARN,Europe,Stockholm,199,0.00
13.49.119.167,2053,80,false,ARN,Europe,Stockholm,199,0.00
13.48.36.215,2053,80,false,ARN,Europe,Stockholm,199,0.00
13.53.47.110,2095,80,false,ARN,Europe,Stockholm,199,0.00
54.213.241.206,80,8080,false,PDX,North America,Portland,200,0.00
44.224.24.91,443,443,true,SEA,North America,Seattle,215,0.00
51.17.192.69,443,80,false,MXP,Europe,Milan,223,0.00
51.17.192.69,80,80,false,MRS,Europe,Marseille,228,0.00
13.245.152.196,2096,80,false,CPT,Africa,Cape Town,297,0.00
13.245.152.196,2053,80,false,CPT,Africa,Cape Town,300,0.00
13.246.85.121,2096,80,false,CPT,Africa,Cape Town,301,0.00
13.246.85.121,2095,80,false,CPT,Africa,Cape Town,303,0.00
13.245.152.196,2095,80,false,CPT,Africa,Cape Town,303,0.00
13.246.85.121,2082,80,false,CPT,Africa,Cape Town,306,0.00
13.246.85.121,2086,80,false,CPT,Africa,Cape Town,307,0.00
13.245.152.196,2086,80,false,CPT,Africa,Cape Town,308,0.00
13.246.85.121,2087,80,false,CPT,Africa,Cape Town,308,0.00
13.246.85.121,2053,80,false,CPT,Africa,Cape Town,310,0.00
13.246.85.121,2083,80,false,CPT,Africa,Cape Town,312,0.00
13.246.85.121,2052,80,false,CPT,Africa,Cape Town,312,0.00
13.245.152.196,2082,80,false,CPT,Africa,Cape Town,317,0.00
54.207.211.29,2086,80,false,GRU,South America,São Paulo,340,0.00
54.207.253.122,2087,80,false,GRU,South America,São Paulo,343,0.00
54.207.211.29,2087,80,false,GRU,South America,São Paulo,343,0.00
54.207.211.29,2096,80,false,GRU,South America,São Paulo,346,0.00
54.207.253.122,2095,80,false,GRU,South America,São Paulo,347,0.00
54.207.253.122,2083,80,false,GRU,South America,São Paulo,348,0.00
