IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
143.47.240.142,443,443,true,FRA,Europe,Frankfurt,181,9.49
141.147.79.79,443,443,true,FRA,Europe,Frankfurt,165,9.42
89.168.96.121,443,443,true,FRA,Europe,Frankfurt,183,9.42
152.70.59.187,443,443,true,FRA,Europe,Frankfurt,172,9.40
158.101.188.152,443,443,true,FRA,Europe,Frankfurt,203,9.38
158.178.147.69,443,443,true,FRA,Europe,Frankfurt,181,9.36
158.101.216.148,443,443,true,FRA,Europe,Frankfurt,183,9.36
150.230.21.230,443,443,true,FRA,Europe,Frankfurt,210,9.33
141.147.86.117,443,443,true,FRA,Europe,Frankfurt,180,9.29
79.72.89.44,443,443,true,FRA,Europe,Frankfurt,166,9.24
130.162.46.144,443,443,true,FRA,Europe,Frankfurt,174,9.24
150.230.20.64,443,443,true,FRA,Europe,Frankfurt,197,9.24
141.147.88.13,443,443,true,FRA,Europe,Frankfurt,194,9.19
129.146.133.33,443,443,true,LAX,North America,Los Angeles,179,9.16
143.47.239.192,443,443,true,FRA,Europe,Frankfurt,193,9.15
79.72.93.28,443,443,true,FRA,Europe,Frankfurt,191,9.12
158.101.210.61,443,443,true,FRA,Europe,Frankfurt,186,9.11
130.162.166.207,443,443,true,FRA,Europe,Frankfurt,181,9.07
141.147.81.52,443,443,true,FRA,Europe,Frankfurt,182,9.07
79.72.65.137,443,443,true,FRA,Europe,Frankfurt,179,9.04
144.21.49.123,443,443,true,FRA,Europe,Frankfurt,183,9.03
143.47.245.8,443,443,true,FRA,Europe,Frankfurt,191,9.03
158.178.153.80,2096,443,true,AMS,Europe,Amsterdam,165,9.02
152.70.53.73,443,443,true,FRA,Europe,Frankfurt,179,9.00
158.101.213.129,443,443,true,FRA,Europe,Frankfurt,183,8.99
141.147.72.3,443,443,true,FRA,Europe,Frankfurt,194,8.95
138.2.151.106,443,443,true,FRA,Europe,Frankfurt,181,8.94
141.147.110.178,443,443,true,FRA,Europe,Frankfurt,179,8.92
141.147.69.158,443,443,true,FRA,Europe,Frankfurt,202,8.89
140.238.81.102,443,443,true,FRA,Europe,Frankfurt,178,8.85
152.70.62.163,443,443,true,FRA,Europe,Frankfurt,182,8.84
84.8.158.176,443,443,true,FRA,Europe,Frankfurt,221,8.83
141.147.50.162,443,443,true,FRA,Europe,Frankfurt,169,8.81
138.2.61.180,443,443,true,KIX,Asia Pacific,Osaka,107,8.80
158.101.214.237,443,443,true,FRA,Europe,Frankfurt,176,8.77
79.72.81.9,443,443,true,FRA,Europe,Frankfurt,203,8.72
152.70.162.47,443,443,true,FRA,Europe,Frankfurt,185,8.70
138.2.155.78,443,443,true,FRA,Europe,Frankfurt,177,8.65
89.168.104.177,443,443,true,FRA,Europe,Frankfurt,177,8.59
84.8.152.56,443,443,true,FRA,Europe,Frankfurt,178,8.53
141.147.34.131,443,443,true,FRA,Europe,Frankfurt,167,8.37
132.145.10.120,443,443,true,FRA,Europe,Frankfurt,184,8.33
150.230.121.153,443,443,true,FRA,Europe,Frankfurt,177,8.31
89.168.112.118,2096,443,true,FRA,Europe,Frankfurt,176,8.29
152.67.148.232,443,443,true,FRA,Europe,Frankfurt,183,8.28
152.70.123.225,8443,443,true,SJC,North America,San Jose,212,8.20
89.168.122.44,443,443,true,FRA,Europe,Frankfurt,172,8.18
141.148.240.140,443,443,true,FRA,Europe,Frankfurt,187,8.16
132.145.54.84,2053,443,true,LHR,Europe,London,158,8.14
79.72.71.121,443,443,true,FRA,Europe,Frankfurt,184,8.12
143.47.235.59,443,443,true,FRA,Europe,Frankfurt,179,8.12
130.162.163.232,443,443,true,FRA,Europe,Frankfurt,198,8.09
79.72.89.138,443,443,true,FRA,Europe,Frankfurt,197,7.91
193.122.14.11,443,443,true,FRA,Europe,Frankfurt,162,7.88
143.47.184.128,443,443,true,FRA,Europe,Frankfurt,166,7.86
192.18.140.32,443,443,true,SJC,North America,San Jose,179,7.79
193.122.60.102,443,443,true,FRA,Europe,Frankfurt,171,7.79
150.230.123.35,443,443,true,FRA,Europe,Frankfurt,192,7.68
130.162.236.9,443,443,true,FRA,Europe,Frankfurt,175,7.64
165.1.79.60,8443,443,true,SJC,North America,San Jose,205,7.59
143.47.247.166,443,443,true,FRA,Europe,Frankfurt,200,7.49
141.147.57.27,443,443,true,FRA,Europe,Frankfurt,164,7.47
158.180.35.231,443,443,true,FRA,Europe,Frankfurt,166,7.44
130.61.181.61,8443,443,true,FRA,Europe,Frankfurt,174,7.35
132.226.195.165,443,443,true,FRA,Europe,Frankfurt,166,7.33
143.47.224.28,443,443,true,FRA,Europe,Frankfurt,177,7.32
158.180.13.141,443,443,true,FRA,Europe,Frankfurt,179,7.27
158.180.13.67,443,443,true,FRA,Europe,Frankfurt,162,7.25
130.162.175.129,443,443,true,FRA,Europe,Frankfurt,166,7.24
79.72.81.253,443,443,true,FRA,Europe,Frankfurt,178,7.23
130.162.171.71,443,443,true,FRA,Europe,Frankfurt,206,7.21
130.61.239.203,443,443,true,FRA,Europe,Frankfurt,165,7.19
192.9.246.112,8443,443,true,SJC,North America,San Jose,207,7.15
141.147.86.20,443,443,true,FRA,Europe,Frankfurt,192,6.86
193.122.197.111,443,443,true,IAD,North America,Ashburn,254,6.85
144.21.62.157,443,443,true,FRA,Europe,Frankfurt,174,6.62
164.152.26.70,2086,443,true,ORD,North America,Chicago,206,6.59
193.123.61.49,443,443,true,FRA,Europe,Frankfurt,165,6.54
89.168.112.118,2053,443,true,FRA,Europe,Frankfurt,209,6.53
130.61.239.203,2053,443,true,FRA,Europe,Frankfurt,176,6.53
150.230.34.116,443,443,true,SJC,North America,San Jose,209,6.51
143.47.243.144,8443,443,true,LHR,Europe,London,157,6.48
132.145.54.84,8443,443,true,LHR,Europe,London,159,6.44
144.24.161.142,8443,443,true,FRA,Europe,Frankfurt,171,6.42
158.178.151.19,443,443,true,FRA,Europe,Frankfurt,162,6.40
130.61.181.61,2053,443,true,FRA,Europe,Frankfurt,167,6.33
129.80.26.68,443,443,true,IAD,North America,Ashburn,222,6.33
144.24.169.81,8443,443,true,FRA,Europe,Frankfurt,174,6.25
129.146.248.140,443,443,true,LAX,North America,Los Angeles,180,6.23
40.233.70.7,8443,443,true,YYZ,North America,Toronto,278,6.20
130.61.170.78,443,443,true,FRA,Europe,Frankfurt,169,6.19
192.9.137.193,8443,443,true,SJC,North America,San Jose,204,6.19
164.152.26.70,2052,443,true,ORD,North America,Chicago,287,6.04
168.138.212.196,2096,2096,true,NRT,Asia Pacific,Tokyo,70,5.91
150.230.147.230,443,443,true,FRA,Europe,Frankfurt,167,5.88
150.230.196.248,443,443,true,NRT,Asia Pacific,Tokyo,69,5.80
168.138.46.67,443,443,true,KIX,Asia Pacific,Osaka,74,5.78
141.147.190.128,443,443,true,NRT,Asia Pacific,Tokyo,90,5.74
132.226.6.125,443,443,true,NRT,Asia Pacific,Tokyo,81,5.72
130.61.107.238,8443,443,true,FRA,Europe,Frankfurt,178,5.70
217.142.243.226,443,443,true,KIX,Asia Pacific,Osaka,78,5.66
158.101.141.147,443,443,true,NRT,Asia Pacific,Tokyo,85,5.65
129.154.46.115,443,443,true,HYD,Asia Pacific,Hyderabad,47,5.64
140.238.195.98,443,443,true,SYD,Oceania,Sydney,93,5.59
64.110.104.30,443,443,true,KIX,Asia Pacific,Osaka,71,5.52
129.154.59.235,443,443,true,ICN,Asia Pacific,Seoul,100,5.51
64.110.103.69,443,443,true,KIX,Asia Pacific,Osaka,65,5.50
138.2.122.191,443,443,true,ICN,Asia Pacific,Seoul,99,5.46
152.67.198.104,443,443,true,ICN,Asia Pacific,Seoul,99,5.44
131.186.27.112,2096,443,true,ICN,Asia Pacific,Seoul,101,5.43
193.122.110.171,443,443,true,NRT,Asia Pacific,Tokyo,97,5.25
130.162.140.215,443,443,true,NRT,Asia Pacific,Tokyo,100,5.22
192.9.180.162,443,443,true,SYD,Oceania,Sydney,105,5.21
64.110.101.31,443,443,true,KIX,Asia Pacific,Osaka,70,5.16
138.3.222.33,443,443,true,NRT,Asia Pacific,Tokyo,69,5.11
143.47.243.144,2053,443,true,LHR,Europe,London,166,5.08
158.179.172.95,443,443,true,ICN,Asia Pacific,Seoul,122,5.00
193.123.250.209,2087,2096,true,ICN,Asia Pacific,Seoul,108,4.99
192.9.158.188,443,443,true,SJC,North America,San Jose,202,4.96
150.230.149.208,443,443,true,FRA,Europe,Frankfurt,174,4.95
158.101.141.147,443,443,true,NRT,Asia Pacific,Tokyo,70,4.89
141.144.232.159,443,443,true,FRA,Europe,Frankfurt,193,4.89
158.101.169.13,2053,443,true,FRA,Europe,Frankfurt,181,4.88
129.146.220.190,443,443,true,LAX,North America,Los Angeles,190,4.85
84.235.169.234,443,443,true,AMS,Europe,Amsterdam,195,4.80
129.151.148.35,443,443,true,DXB,Middle East,Dubai,115,4.80
130.162.226.138,8443,443,true,FRA,Europe,Frankfurt,171,4.77
152.70.59.90,8443,443,true,AMS,Europe,Amsterdam,171,4.72
143.47.242.195,443,443,true,LHR,Europe,London,158,4.67
158.101.199.249,8443,443,true,AMS,Europe,Amsterdam,166,4.65
158.101.175.51,2053,443,true,FRA,Europe,Frankfurt,167,4.63
141.147.47.32,8443,443,true,FRA,Europe,Frankfurt,164,4.60
168.138.165.174,443,443,true,NRT,Asia Pacific,Tokyo,1,4.56
158.179.207.182,2053,443,true,ARN,Europe,Stockholm,173,4.55
158.179.203.23,443,443,true,OSL,Europe,Oslo,178,4.54
129.146.134.77,443,443,true,LAX,North America,Los Angeles,183,4.48
141.147.85.167,8443,443,true,LHR,Europe,London,158,4.47
158.101.215.45,8443,443,true,AMS,Europe,Amsterdam,172,4.47
129.146.242.24,2053,443,true,LAX,North America,Los Angeles,193,4.45
146.56.45.187,443,443,true,ICN,Asia Pacific,Seoul,106,4.45
158.179.207.182,8443,443,true,ARN,Europe,Stockholm,170,4.42
89.168.68.57,2053,443,true,FRA,Europe,Frankfurt,183,4.41
89.168.118.76,443,443,true,FRA,Europe,Frankfurt,166,4.40
129.151.198.3,2053,443,true,ARN,Europe,Stockholm,195,4.40
155.248.202.141,443,443,true,SJC,North America,San Jose,219,4.33
193.123.252.170,2053,443,true,ICN,Asia Pacific,Seoul,100,4.29
146.235.219.98,443,443,true,SJC,North America,San Jose,194,4.25
129.146.254.39,443,443,true,LAX,North America,Los Angeles,208,4.22
152.67.65.201,443,443,true,ZRH,Europe,Zurich,170,4.22
192.18.134.28,443,443,true,SJC,North America,San Jose,194,4.16
130.162.184.173,443,443,true,LHR,Europe,London,176,4.16
129.213.136.180,443,443,true,IAD,North America,Ashburn,280,4.14
152.70.112.158,443,443,true,SJC,North America,San Jose,212,4.10
152.70.90.168,443,443,true,NRT,Asia Pacific,Tokyo,115,4.08
130.61.181.61,2096,443,true,FRA,Europe,Frankfurt,199,3.97
129.80.123.71,443,443,true,IAD,North America,Ashburn,225,3.96
152.67.231.219,443,443,true,SJC,North America,San Jose,197,3.96
159.13.46.42,443,443,true,SYD,Oceania,Sydney,93,3.93
192.18.134.231,443,443,true,SJC,North America,San Jose,197,3.88
64.181.238.89,443,443,true,SJC,North America,San Jose,213,3.80
144.24.37.146,443,443,true,LAX,North America,Los Angeles,196,3.80
89.168.43.31,2053,443,true,CDG,Europe,Paris,167,3.77
158.180.49.11,2053,443,true,FRA,Europe,Frankfurt,179,3.75
141.145.205.115,8443,8443,true,CDG,Europe,Paris,169,3.74
146.235.199.30,443,443,true,SJC,North America,San Jose,201,3.60
129.151.198.3,8443,443,true,ARN,Europe,Stockholm,182,3.45
152.70.119.237,443,443,true,SJC,North America,San Jose,188,3.43
129.159.241.172,443,443,true,FRA,Europe,Frankfurt,165,3.33
158.178.206.197,8443,443,true,CDG,Europe,Paris,199,3.30
141.148.242.113,8443,443,true,AMS,Europe,Amsterdam,177,3.26
144.22.252.124,443,443,true,GRU,South America,São Paulo,345,3.19
129.146.138.227,443,443,true,LAX,North America,Los Angeles,213,3.12
158.101.169.13,8443,443,true,FRA,Europe,Frankfurt,168,3.11
150.136.240.243,443,443,true,IAD,North America,Ashburn,249,2.97
144.21.41.62,8443,443,true,AMS,Europe,Amsterdam,184,2.87
158.101.175.51,2053,443,true,FRA,Europe,Frankfurt,159,2.81
152.70.234.188,443,443,true,NRT,Asia Pacific,Tokyo,96,2.79
129.153.39.213,2053,443,true,IAD,North America,Ashburn,244,2.71
193.122.1.0,2053,443,true,FRA,Europe,Frankfurt,177,2.68
79.72.75.198,8443,443,true,LHR,Europe,London,178,2.59
158.178.129.114,8443,443,true,TLV,Middle East,Tel Aviv,203,2.58
141.148.229.106,443,443,true,AMS,Europe,Amsterdam,174,2.55
79.72.75.198,2053,443,true,LHR,Europe,London,169,2.55
141.144.198.113,2053,443,true,AMS,Europe,Amsterdam,181,2.52
150.230.20.156,8443,443,true,AMS,Europe,Amsterdam,197,2.46
150.230.20.156,2053,443,true,AMS,Europe,Amsterdam,242,2.45
141.144.198.113,8443,443,true,AMS,Europe,Amsterdam,169,2.39
193.122.1.0,8443,443,true,FRA,Europe,Frankfurt,178,2.33
146.235.211.70,2082,443,true,SJC,North America,San Jose,211,2.22
129.159.83.88,8443,443,true,IAD,North America,Ashburn,222,2.19
158.178.156.56,8443,443,true,AMS,Europe,Amsterdam,169,2.18
168.138.141.235,2053,443,true,GRU,South America,São Paulo,376,2.17
158.101.175.51,443,443,true,FRA,Europe,Frankfurt,159,2.16
158.178.129.114,2053,443,true,TLV,Middle East,Tel Aviv,179,2.13
158.178.206.197,2053,443,true,CDG,Europe,Paris,172,2.11
144.21.41.62,2053,443,true,AMS,Europe,Amsterdam,179,2.08
158.178.156.56,2053,443,true,AMS,Europe,Amsterdam,180,2.00
158.101.169.13,2053,443,true,FRA,Europe,Frankfurt,176,1.84
146.235.211.70,2083,443,true,SJC,North America,San Jose,206,1.84
132.226.163.224,2053,443,true,GRU,South America,São Paulo,347,1.73
89.168.43.31,8443,443,true,CDG,Europe,Paris,185,1.66
152.67.44.30,443,443,true,GRU,South America,São Paulo,375,1.61
204.216.105.106,8443,8443,true,YUL,North America,Montréal,327,1.55
129.153.39.213,8443,443,true,IAD,North America,Ashburn,305,1.27
193.123.252.170,2083,443,true,ICN,Asia Pacific,Seoul,114,1.12
68.233.127.163,8443,443,true,YYZ,North America,Toronto,306,1.06
132.226.163.224,8443,443,true,GRU,South America,São Paulo,353,1.05
146.235.59.153,2053,443,true,GRU,South America,São Paulo,347,0.90
192.9.159.65,443,443,true,SJC,North America,San Jose,214,0.90
155.248.196.123,443,443,true,YVR,North America,Vancouver,209,0.84
192.9.250.241,443,443,true,SJC,North America,San Jose,209,0.82
152.67.249.123,443,443,true,SJC,North America,San Jose,188,0.78
129.153.126.67,443,443,true,LAX,North America,Los Angeles,183,0.74
129.159.84.71,443,443,true,IAD,North America,Ashburn,309,0.66
158.180.49.11,8443,443,true,FRA,Europe,Frankfurt,161,0.61
89.168.68.57,8443,443,true,FRA,Europe,Frankfurt,173,0.26
168.138.66.11,443,443,true,YUL,North America,Montréal,322,0.23
64.110.103.222,8443,443,true,KIX,Asia Pacific,Osaka,70,0.21
64.110.103.222,2053,443,true,KIX,Asia Pacific,Osaka,124,0.18
140.238.158.238,8080,443,true,YYZ,North America,Toronto,320,0.07
132.145.127.203,8443,443,true,NRT,Asia Pacific,Tokyo,79,0.06
132.145.127.203,2053,443,true,NRT,Asia Pacific,Tokyo,73,0.05
140.238.158.238,443,443,true,YYZ,North America,Toronto,317,0.04
164.152.17.14,443,443,true,ORD,North America,Chicago,239,0.02
84.235.168.32,443,443,true,FRA,Europe,Frankfurt,184,0.02
129.213.165.166,443,443,true,IAD,North America,Ashburn,248,0.01
168.138.163.239,2096,2096,true,SIN,Asia Pacific,Singapore,1,0.00
168.138.184.172,443,443,true,SIN,Asia Pacific,Singapore,2,0.00
140.245.48.147,2052,2086,false,SIN,Asia Pacific,Singapore,2,0.00
152.70.71.23,443,443,true,CDG,Europe,Paris,53,0.00
140.238.40.67,443,443,true,NRT,Asia Pacific,Tokyo,66,0.00
141.147.161.250,443,443,true,NRT,Asia Pacific,Tokyo,69,0.00
150.230.62.27,443,80,false,KIX,Asia Pacific,Osaka,70,0.00
168.138.47.238,8443,80,false,KIX,Asia Pacific,Osaka,70,0.00
168.138.50.249,443,443,true,KIX,Asia Pacific,Osaka,71,0.00
64.110.101.125,443,443,true,KIX,Asia Pacific,Osaka,71,0.00
152.70.102.159,443,8080,false,NRT,Asia Pacific,Tokyo,72,0.00
168.138.212.80,443,443,true,NRT,Asia Pacific,Tokyo,72,0.00
168.138.215.251,443,443,true,NRT,Asia Pacific,Tokyo,73,0.00
141.147.178.154,443,443,true,NRT,Asia Pacific,Tokyo,82,0.00
146.56.133.140,2096,80,false,ICN,Asia Pacific,Seoul,94,0.00
132.226.236.61,2052,80,false,SJC,North America,San Jose,94,0.00
146.56.133.140,2083,80,false,ICN,Asia Pacific,Seoul,95,0.00
129.154.203.153,2086,2086,false,NRT,Asia Pacific,Tokyo,95,0.00
129.154.203.153,2052,2052,false,NRT,Asia Pacific,Tokyo,97,0.00
132.226.225.3,2052,2086,false,SJC,North America,San Jose,98,0.00
144.24.76.213,2052,2052,false,ICN,Asia Pacific,Seoul,98,0.00
152.67.222.250,80,80,false,ICN,Asia Pacific,Seoul,99,0.00
132.145.91.196,2052,2086,false,ICN,Asia Pacific,Seoul,99,0.00
152.69.228.83,443,80,false,ICN,Asia Pacific,Seoul,99,0.00
144.24.85.158,80,80,false,ICN,Asia Pacific,Seoul,103,0.00
146.56.162.25,80,80,false,ICN,Asia Pacific,Seoul,105,0.00
193.123.233.143,2083,80,false,ICN,Asia Pacific,Seoul,107,0.00
193.123.252.170,2086,2086,false,ICN,Asia Pacific,Seoul,111,0.00
140.238.29.117,443,80,false,NRT,Asia Pacific,Tokyo,112,0.00
140.238.19.2,443,80,false,NRT,Asia Pacific,Tokyo,114,0.00
193.123.233.143,2096,80,false,ICN,Asia Pacific,Seoul,121,0.00
158.180.68.56,443,443,true,ICN,Asia Pacific,Seoul,122,0.00
193.123.252.170,8880,80,false,ICN,Asia Pacific,Seoul,123,0.00
158.180.77.41,443,443,true,SIN,Asia Pacific,Singapore,124,0.00
89.168.122.44,80,80,false,FRA,Europe,Frankfurt,165,0.00
130.162.61.18,80,80,false,FRA,Europe,Frankfurt,167,0.00
130.61.171.71,80,80,false,FRA,Europe,Frankfurt,167,0.00
129.153.223.37,443,443,true,LAX,North America,Los Angeles,176,0.00
165.1.76.23,80,80,false,SJC,North America,San Jose,191,0.00
150.230.44.13,443,443,true,SJC,North America,San Jose,198,0.00
150.136.121.64,80,443,true,IAD,North America,Ashburn,237,0.00
192.18.159.129,443,443,true,YYZ,North America,Toronto,242,0.00
150.136.61.148,443,443,true,IAD,North America,Ashburn,245,0.00
129.80.26.68,80,80,false,IAD,North America,Ashburn,246,0.00
129.80.188.174,2096,443,true,IAD,North America,Ashburn,251,0.00
164.152.34.166,80,8080,false,GRU,South America,São Paulo,347,0.00
