IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
52.25.64.223,2087,80,false,ORD,North America,Chicago,202,0.00
35.91.193.27,80,80,false,ORD,North America,Chicago,202,0.00
52.11.221.197,2052,80,false,ORD,North America,Chicago,200,0.00
35.95.36.1,2083,80,false,ORD,North America,Chicago,199,0.00
54.189.163.18,8880,80,false,ORD,North America,Chicago,200,0.00
54.189.163.18,2095,80,false,ORD,North America,Chicago,199,0.00
35.91.193.27,2083,80,false,ORD,North America,Chicago,199,0.00
54.189.163.18,2082,80,false,ORD,North America,Chicago,200,0.00
54.189.163.18,8080,80,false,ORD,North America,Chicago,202,0.00
52.11.221.197,2095,80,false,ORD,North America,Chicago,200,0.00
52.25.64.223,2053,80,false,ORD,North America,Chicago,197,0.00
35.95.36.1,2096,80,false,ORD,North America,Chicago,197,0.00
52.25.64.223,2083,80,false,ORD,North America,Chicago,197,0.00
35.91.193.27,2053,80,false,ORD,North America,Chicago,197,0.00
52.25.64.223,2086,80,false,ORD,North America,Chicago,201,0.00
35.95.36.1,2087,80,false,ORD,North America,Chicago,201,0.00
35.167.225.145,8880,80,false,ORD,North America,Chicago,197,0.00
54.189.163.18,2053,80,false,ORD,North America,Chicago,200,0.00
34.215.90.63,2095,80,false,ORD,North America,Chicago,202,0.00
34.215.90.63,8880,80,false,ORD,North America,Chicago,201,0.00
34.215.90.63,2096,80,false,ORD,North America,Chicago,210,0.00
54.189.163.18,2086,80,false,ORD,North America,Chicago,199,0.00
54.189.163.18,2096,80,false,ORD,North America,Chicago,200,0.00
52.42.127.37,80,80,false,ORD,North America,Chicago,198,0.00
52.42.127.37,2095,80,false,ORD,North America,Chicago,197,0.00
52.42.127.37,8443,80,false,ORD,North America,Chicago,199,0.00
52.42.127.37,8080,80,false,ORD,North America,Chicago,205,0.00
52.42.127.37,2052,80,false,ORD,North America,Chicago,202,0.00
52.42.127.37,2053,80,false,ORD,North America,Chicago,198,0.00
52.42.127.37,8880,80,false,ORD,North America,Chicago,199,0.00
52.42.127.37,2083,80,false,ORD,North America,Chicago,199,0.00
52.25.64.223,8880,80,false,ORD,North America,Chicago,202,0.00
52.42.127.37,2087,80,false,ORD,North America,Chicago,199,0.00
35.95.36.1,8080,80,false,ORD,North America,Chicago,200,0.00
52.42.127.37,443,80,false,ORD,North America,Chicago,199,0.00
52.25.64.223,2082,80,false,ORD,North America,Chicago,202,0.00
52.25.64.223,2052,80,false,ORD,North America,Chicago,202,0.00
35.95.36.1,8880,80,false,ORD,North America,Chicago,202,0.00
13.233.28.21,2096,80,false,ORD,North America,Chicago,54,0.00
13.233.28.21,80,80,false,ORD,North America,Chicago,59,0.00
65.2.6.155,80,80,false,ORD,North America,Chicago,58,0.00
13.201.77.134,2053,80,false,ORD,North America,Chicago,57,0.00
54.202.30.249,2052,80,false,ORD,North America,Chicago,202,0.00
34.210.73.42,2083,80,false,ORD,North America,Chicago,197,0.00
54.202.30.249,80,80,false,ORD,North America,Chicago,201,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2086,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.211.254,80,8080,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.164.217,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2053,80,false,SIN,Asia Pacific,Singapore,2,0.00
13.228.155.72,443,443,true,SIN,Asia Pacific,Singapore,2,0.00
54.254.190.97,2086,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.254.190.97,2052,80,false,SIN,Asia Pacific,Singapore,5,0.00
54.254.190.97,2096,80,false,SIN,Asia Pacific,Singapore,7,0.00
16.78.40.221,2083,80,false,CGK,Asia Pacific,Jakarta,18,0.00
54.255.124.181,443,443,true,SIN,Asia Pacific,Singapore,28,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,69,0.00
13.230.34.30,80,80,false,NRT,Asia Pacific,Tokyo,72,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,75,0.00
13.237.94.188,2053,80,false,SYD,Oceania,Sydney,92,0.00
13.55.237.163,2086,80,false,SYD,Oceania,Sydney,92,0.00
13.236.104.165,2095,80,false,SYD,Oceania,Sydney,92,0.00
13.236.104.165,2086,80,false,SYD,Oceania,Sydney,92,0.00
13.237.94.188,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2096,80,false,SYD,Oceania,Sydney,93,0.00
52.62.216.87,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2087,80,false,SYD,Oceania,Sydney,93,0.00
52.62.216.87,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.54.81.122,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.237.223.44,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2052,80,false,SYD,Oceania,Sydney,94,0.00
13.55.237.163,2082,80,false,SYD,Oceania,Sydney,94,0.00
13.54.173.154,2096,80,false,SYD,Oceania,Sydney,94,0.00
13.55.237.163,2087,80,false,SYD,Oceania,Sydney,94,0.00
13.237.94.188,2082,80,false,SYD,Oceania,Sydney,94,0.00
13.54.173.154,2083,80,false,SYD,Oceania,Sydney,94,0.00
13.55.59.224,2096,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2087,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2082,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2095,80,false,SYD,Oceania,Sydney,95,0.00
13.238.235.196,2096,80,false,SYD,Oceania,Sydney,95,0.00
13.211.0.227,2083,80,false,SYD,Oceania,Sydney,97,0.00
13.211.0.227,2052,80,false,SYD,Oceania,Sydney,97,0.00
52.79.235.86,80,80,false,ICN,Asia Pacific,Seoul,99,0.00
13.238.235.196,2053,80,false,SYD,Oceania,Sydney,100,0.00
13.55.238.1,2087,80,false,SYD,Oceania,Sydney,100,0.00
96.0.147.114,443,80,false,HKG,Asia Pacific,Hong Kong,103,0.00
13.209.22.185,80,80,false,ICN,Asia Pacific,Seoul,103,0.00
13.209.166.73,80,8080,false,ICN,Asia Pacific,Seoul,106,0.00
96.0.147.114,80,80,false,SIN,Asia Pacific,Singapore,107,0.00
96.0.144.67,80,80,false,HKG,Asia Pacific,Hong Kong,108,0.00
13.211.0.227,2086,80,false,SYD,Oceania,Sydney,108,0.00
96.0.147.129,80,80,false,SIN,Asia Pacific,Singapore,108,0.00
13.236.104.165,2087,80,false,SYD,Oceania,Sydney,114,0.00
13.237.94.188,2083,80,false,SYD,Oceania,Sydney,126,0.00
13.40.165.100,80,443,true,LHR,Europe,London,153,0.00
13.40.25.196,2053,443,true,LHR,Europe,London,158,0.00
13.42.158.50,2095,443,true,LHR,Europe,London,159,0.00
13.40.45.173,80,80,false,LHR,Europe,London,159,0.00
13.42.158.50,8443,443,true,LHR,Europe,London,161,0.00
13.40.127.184,80,80,false,LHR,Europe,London,161,0.00
13.40.220.165,8080,443,true,LHR,Europe,London,164,0.00
13.41.203.20,8080,443,true,LHR,Europe,London,164,0.00
13.36.24.111,2086,80,false,CDG,Europe,Paris,165,0.00
13.40.30.201,80,443,true,LHR,Europe,London,166,0.00
13.36.162.145,2083,80,false,CDG,Europe,Paris,166,0.00
13.42.158.50,2087,443,true,LHR,Europe,London,166,0.00
13.36.253.240,2096,80,false,CDG,Europe,Paris,166,0.00
13.36.63.124,2052,80,false,CDG,Europe,Paris,166,0.00
13.36.24.111,2052,80,false,CDG,Europe,Paris,166,0.00
13.36.253.240,2052,80,false,CDG,Europe,Paris,167,0.00
13.36.63.124,2096,80,false,CDG,Europe,Paris,167,0.00
52.18.205.36,2086,80,false,DUB,Europe,Dublin,167,0.00
52.18.205.36,2095,80,false,DUB,Europe,Dublin,167,0.00
13.36.63.124,2087,80,false,CDG,Europe,Paris,169,0.00
99.80.238.19,2096,80,false,DUB,Europe,Dublin,169,0.00
13.36.253.240,2082,80,false,CDG,Europe,Paris,169,0.00
52.18.205.36,2052,80,false,DUB,Europe,Dublin,170,0.00
99.80.238.19,2053,80,false,DUB,Europe,Dublin,170,0.00
13.36.253.240,2087,80,false,CDG,Europe,Paris,170,0.00
13.36.63.124,2082,80,false,CDG,Europe,Paris,171,0.00
13.36.162.145,2095,80,false,CDG,Europe,Paris,171,0.00
13.36.24.111,2095,80,false,CDG,Europe,Paris,171,0.00
13.36.24.111,2082,80,false,CDG,Europe,Paris,171,0.00
13.36.162.145,2052,80,false,CDG,Europe,Paris,172,0.00
13.36.162.145,2086,80,false,CDG,Europe,Paris,172,0.00
13.36.24.111,2083,80,false,CDG,Europe,Paris,173,0.00
13.36.162.145,2096,80,false,CDG,Europe,Paris,173,0.00
13.36.63.124,2086,80,false,CDG,Europe,Paris,173,0.00
13.36.162.145,2082,80,false,CDG,Europe,Paris,173,0.00
13.36.162.145,2053,80,false,CDG,Europe,Paris,173,0.00
13.36.63.124,2083,80,false,CDG,Europe,Paris,173,0.00
13.36.63.124,2053,80,false,CDG,Europe,Paris,173,0.00
16.63.251.69,2086,80,false,MXP,Europe,Milan,174,0.00
16.63.251.69,2083,80,false,MXP,Europe,Milan,174,0.00
52.18.205.36,2053,80,false,DUB,Europe,Dublin,174,0.00
16.63.55.49,2087,80,false,MXP,Europe,Milan,174,0.00
52.18.205.36,2087,80,false,DUB,Europe,Dublin,174,0.00
16.63.251.69,2053,80,false,MXP,Europe,Milan,174,0.00
16.63.33.251,2095,80,false,MXP,Europe,Milan,174,0.00
13.36.24.111,2096,80,false,CDG,Europe,Paris,175,0.00
16.63.55.49,2096,80,false,MXP,Europe,Milan,175,0.00
3.127.6.243,80,80,false,FRA,Europe,Frankfurt,175,0.00
16.63.251.69,2052,80,false,MXP,Europe,Milan,175,0.00
13.37.165.175,2053,80,false,CDG,Europe,Paris,175,0.00
99.80.238.19,2083,80,false,DUB,Europe,Dublin,175,0.00
13.36.24.111,2087,80,false,CDG,Europe,Paris,175,0.00
13.39.231.83,443,80,false,CDG,Europe,Paris,175,0.00
13.36.253.240,2053,80,false,CDG,Europe,Paris,175,0.00
99.80.238.19,2082,80,false,DUB,Europe,Dublin,176,0.00
16.63.33.251,2087,80,false,MXP,Europe,Milan,176,0.00
13.36.253.240,2086,80,false,CDG,Europe,Paris,176,0.00
13.36.253.240,2083,80,false,CDG,Europe,Paris,177,0.00
3.127.55.133,80,80,false,FRA,Europe,Frankfurt,178,0.00
99.80.238.19,2086,80,false,DUB,Europe,Dublin,178,0.00
99.80.238.19,2052,80,false,DUB,Europe,Dublin,178,0.00
99.80.238.19,2087,80,false,DUB,Europe,Dublin,178,0.00
18.185.254.189,80,80,false,FRA,Europe,Frankfurt,178,0.00
16.63.55.49,2052,80,false,MXP,Europe,Milan,179,0.00
52.18.205.36,2082,80,false,DUB,Europe,Dublin,179,0.00
16.63.33.251,2096,80,false,MXP,Europe,Milan,180,0.00
16.63.55.49,2095,80,false,MXP,Europe,Milan,180,0.00
13.48.36.215,2083,80,false,ARN,Europe,Stockholm,180,0.00
13.53.47.110,2087,80,false,ARN,Europe,Stockholm,181,0.00
13.48.36.215,2096,80,false,ARN,Europe,Stockholm,181,0.00
16.63.33.251,2083,80,false,MXP,Europe,Milan,181,0.00
13.48.36.215,2095,80,false,ARN,Europe,Stockholm,181,0.00
16.63.55.49,2082,80,false,MXP,Europe,Milan,181,0.00
52.18.205.36,2096,80,false,DUB,Europe,Dublin,181,0.00
13.48.36.215,2052,80,false,ARN,Europe,Stockholm,181,0.00
16.63.251.69,2096,80,false,MXP,Europe,Milan,181,0.00
13.51.55.31,443,443,true,ARN,Europe,Stockholm,181,0.00
13.48.140.41,2095,80,false,ARN,Europe,Stockholm,182,0.00
13.48.140.41,2082,80,false,ARN,Europe,Stockholm,182,0.00
13.48.140.41,2087,80,false,ARN,Europe,Stockholm,182,0.00
16.63.251.69,2095,80,false,MXP,Europe,Milan,182,0.00
15.160.15.101,2083,80,false,MXP,Europe,Milan,182,0.00
13.36.63.124,2095,80,false,CDG,Europe,Paris,182,0.00
13.36.162.145,2087,80,false,CDG,Europe,Paris,182,0.00
13.50.181.204,8443,443,true,ARN,Europe,Stockholm,182,0.00
15.160.14.66,2096,80,false,MXP,Europe,Milan,182,0.00
16.63.33.251,2086,80,false,MXP,Europe,Milan,182,0.00
13.48.36.215,2053,80,false,ARN,Europe,Stockholm,183,0.00
13.53.140.117,443,443,true,AMS,Europe,Amsterdam,183,0.00
16.63.251.69,2087,80,false,MXP,Europe,Milan,184,0.00
15.160.14.66,2053,80,false,MXP,Europe,Milan,184,0.00
16.63.33.251,2053,80,false,MXP,Europe,Milan,185,0.00
15.160.14.66,2052,80,false,MXP,Europe,Milan,186,0.00
16.63.33.251,2052,80,false,MXP,Europe,Milan,186,0.00
13.53.47.110,2053,80,false,ARN,Europe,Stockholm,187,0.00
13.53.47.110,2095,80,false,ARN,Europe,Stockholm,187,0.00
13.49.6.192,2095,80,false,ARN,Europe,Stockholm,188,0.00
16.63.55.49,2083,80,false,MXP,Europe,Milan,188,0.00
13.51.138.200,2083,80,false,ARN,Europe,Stockholm,188,0.00
13.48.140.41,2083,80,false,ARN,Europe,Stockholm,188,0.00
13.53.47.110,2052,80,false,ARN,Europe,Stockholm,188,0.00
13.49.6.192,2082,80,false,ARN,Europe,Stockholm,188,0.00
16.63.55.49,2053,80,false,MXP,Europe,Milan,188,0.00
13.51.138.200,2096,80,false,ARN,Europe,Stockholm,188,0.00
13.53.54.176,8080,443,true,ARN,Europe,Stockholm,188,0.00
13.49.119.167,2096,80,false,ARN,Europe,Stockholm,189,0.00
13.51.138.200,2086,80,false,ARN,Europe,Stockholm,189,0.00
16.63.55.49,2086,80,false,MXP,Europe,Milan,190,0.00
13.51.138.200,2095,80,false,ARN,Europe,Stockholm,190,0.00
13.48.140.41,2052,80,false,ARN,Europe,Stockholm,190,0.00
13.53.47.110,2096,80,false,ARN,Europe,Stockholm,190,0.00
13.51.138.200,2082,80,false,ARN,Europe,Stockholm,191,0.00
13.48.36.215,2082,80,false,ARN,Europe,Stockholm,192,0.00
13.48.36.215,2087,80,false,ARN,Europe,Stockholm,192,0.00
13.53.47.110,2086,80,false,ARN,Europe,Stockholm,192,0.00
15.160.19.149,2087,80,false,MXP,Europe,Milan,193,0.00
13.49.6.192,2087,80,false,ARN,Europe,Stockholm,193,0.00
15.160.15.101,2095,80,false,MXP,Europe,Milan,193,0.00
13.53.47.110,2082,80,false,ARN,Europe,Stockholm,193,0.00
13.49.6.192,2096,80,false,ARN,Europe,Stockholm,193,0.00
13.49.119.167,2095,80,false,ARN,Europe,Stockholm,193,0.00
13.49.119.167,2053,80,false,ARN,Europe,Stockholm,193,0.00
15.160.15.101,2096,80,false,MXP,Europe,Milan,193,0.00
13.49.119.167,2052,80,false,ARN,Europe,Stockholm,195,0.00
13.49.119.167,2087,80,false,ARN,Europe,Stockholm,195,0.00
13.48.140.41,2053,80,false,ARN,Europe,Stockholm,196,0.00
13.49.119.167,2082,80,false,ARN,Europe,Stockholm,196,0.00
13.53.47.110,2083,80,false,ARN,Europe,Stockholm,196,0.00
13.49.119.167,2083,80,false,ARN,Europe,Stockholm,197,0.00
13.49.121.223,2096,443,true,AMS,Europe,Amsterdam,199,0.00
13.48.140.41,2096,80,false,ARN,Europe,Stockholm,199,0.00
13.49.119.167,2086,80,false,ARN,Europe,Stockholm,199,0.00
13.48.36.215,2086,80,false,ARN,Europe,Stockholm,199,0.00
54.213.94.219,80,8080,false,SEA,North America,Seattle,200,0.00
13.51.138.200,2053,80,false,ARN,Europe,Stockholm,200,0.00
52.89.127.96,443,443,true,SEA,North America,Seattle,200,0.00
54.213.241.206,80,8080,false,SEA,North America,Seattle,201,0.00
52.10.78.7,80,443,true,PDX,North America,Portland,201,0.00
54.213.92.168,80,8080,false,PDX,North America,Portland,202,0.00
13.49.6.192,2053,80,false,ARN,Europe,Stockholm,204,0.00
51.17.192.69,443,80,false,MXP,Europe,Milan,217,0.00
51.17.192.69,80,80,false,MRS,Europe,Marseille,227,0.00
52.60.241.195,2095,80,false,YUL,North America,Montréal,242,0.00
52.60.241.195,2052,80,false,YUL,North America,Montréal,242,0.00
52.60.241.195,2086,80,false,YUL,North America,Montréal,243,0.00
3.96.246.140,2082,80,false,YUL,North America,Montréal,243,0.00
3.96.246.140,2096,80,false,YUL,North America,Montréal,243,0.00
3.96.246.140,2052,80,false,YUL,North America,Montréal,243,0.00
3.96.246.140,2095,80,false,YUL,North America,Montréal,243,0.00
3.97.1.47,2096,80,false,YUL,North America,Montréal,243,0.00
3.96.246.140,2086,80,false,YUL,North America,Montréal,243,0.00
3.97.1.47,2087,80,false,YUL,North America,Montréal,244,0.00
52.60.241.195,2082,80,false,YUL,North America,Montréal,244,0.00
52.60.241.195,2096,80,false,YUL,North America,Montréal,245,0.00
52.60.241.195,2053,80,false,YUL,North America,Montréal,245,0.00
52.60.241.195,2083,80,false,YUL,North America,Montréal,245,0.00
3.97.1.47,2082,80,false,YUL,North America,Montréal,245,0.00
3.99.62.123,80,8080,false,YUL,North America,Montréal,246,0.00
3.97.1.47,2053,80,false,YUL,North America,Montréal,249,0.00
52.60.241.195,2087,80,false,YUL,North America,Montréal,255,0.00
3.96.246.140,2053,80,false,YUL,North America,Montréal,258,0.00
13.246.85.121,2087,80,false,CPT,Africa,Cape Town,296,0.00
13.246.85.121,2095,80,false,CPT,Africa,Cape Town,297,0.00
13.246.85.121,2052,80,false,CPT,Africa,Cape Town,301,0.00
13.245.152.196,2086,80,false,CPT,Africa,Cape Town,301,0.00
13.245.152.196,2082,80,false,CPT,Africa,Cape Town,303,0.00
13.245.152.196,2096,80,false,CPT,Africa,Cape Town,304,0.00
13.246.85.121,2096,80,false,CPT,Africa,Cape Town,305,0.00
13.246.85.121,2083,80,false,CPT,Africa,Cape Town,310,0.00
13.246.85.121,2086,80,false,CPT,Africa,Cape Town,310,0.00
13.245.152.196,2053,80,false,CPT,Africa,Cape Town,312,0.00
13.246.85.121,2082,80,false,CPT,Africa,Cape Town,313,0.00
13.246.85.121,2053,80,false,CPT,Africa,Cape Town,314,0.00
13.245.152.196,2095,80,false,CPT,Africa,Cape Town,323,0.00
54.207.253.122,2087,80,false,GRU,South America,São Paulo,340,0.00
54.207.253.122,2095,80,false,GRU,South America,São Paulo,341,0.00
54.207.211.29,2086,80,false,GRU,South America,São Paulo,343,0.00
54.207.211.29,2096,80,false,GRU,South America,São Paulo,343,0.00
54.207.253.122,2083,80,false,GRU,South America,São Paulo,348,0.00
54.207.211.29,2087,80,false,GRU,South America,São Paulo,350,0.00
